Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2016-08-02,252,467,991,1710,14.736842105263156,27.309941520467834,57.953216374269005
2016-08-03,320,532,1053,1905,16.79790026246719,27.926509186351705,55.2755905511811
2016-08-04,343,429,1053,1825,18.794520547945208,23.506849315068493,57.69863013698631
2016-08-05,759,381,1095,2235,33.95973154362416,17.04697986577181,48.99328859060403
2016-08-06,1591,2234,3306,7131,22.311036320291684,31.328004487449167,46.36095919225915
2016-08-07,337,331,752,1420,23.73239436619718,23.309859154929576,52.95774647887323
2016-08-08,388,454,1149,1991,19.487694625816175,22.802611752887998,57.709693621295834
2016-08-09,317,450,1122,1889,16.781365802011646,23.82212811011117,59.396506087877185
2016-08-10,324,653,958,1935,16.74418604651163,33.746770025839794,49.50904392764858
2016-08-11,296,748,1083,2127,13.91631405735778,35.166901739539256,50.916784203102964
2016-08-12,426,548,1276,2250,18.933333333333334,24.355555555555554,56.71111111111111
2016-08-13,315,398,1091,1804,17.46119733924612,22.06208425720621,60.47671840354767
2016-08-14,258,444,943,1645,15.683890577507597,26.990881458966566,57.32522796352584
2016-08-15,316,587,1732,2635,11.992409867172675,22.277039848197344,65.73055028462998
2016-08-16,480,730,1831,3041,15.784281486353175,24.005261427162118,60.210457086484716
2016-08-17,495,713,1622,2830,17.491166077738516,25.19434628975265,57.314487632508836
2016-08-18,461,945,2336,3742,12.319615179048638,25.253874933190808,62.42650988776055
2016-08-19,799,712,1264,2775,28.792792792792792,25.657657657657655,45.54954954954955
2016-08-20,404,417,852,1673,24.148236700537957,24.92528392109982,50.926479378362224
2016-08-21,347,451,892,1690,20.532544378698226,26.68639053254438,52.781065088757394
2016-08-22,593,462,1001,2056,28.842412451361866,22.47081712062257,48.68677042801556
2016-08-23,559,570,1401,2530,22.09486166007905,22.529644268774703,55.37549407114625
2016-08-24,365,590,1666,2621,13.925982449446774,22.510492178557804,63.563525371995425
2016-08-25,282,795,1339,2416,11.672185430463577,32.90562913907284,55.42218543046358
2016-08-26,259,479,974,1712,15.128504672897197,27.97897196261682,56.89252336448598
2016-08-27,252,359,743,1354,18.61152141802068,26.514032496307237,54.874446085672076
2016-08-28,286,322,739,1347,21.232368225686713,23.90497401633259,54.86265775798069
2016-08-29,270,370,840,1480,18.243243243243242,25.0,56.75675675675676
